0.70988019,0.70988019,0.70988019,0.00000000,-4.37831352,-4.37831352,-4.37831352,0.00000000,0.49980851,0.49980851,0.49980851,0.00000000,0.08466732,0.08466732,0.08466732,0.00000000,0.08167839,0.08167839,0.08167839,0.00000000,0.39574903,0.39574903,0.39574903
0.89380312,0.89380312,0.89380312,0.00000000,-4.24451555,-4.24451555,-4.24451555,0.00000000,0.63340153,0.63340153,0.63340153,0.00000000,0.29672818,0.29672818,0.29672818,0.00000000,0.13383326,0.13383326,0.13383326,0.00000000,0.28366116,0.28366116,0.28366116
0.92490685,0.92490685,0.92490685,0.00000000,-4.12990148,-4.12990148,-4.12990148,0.00000000,0.68931281,0.68931281,0.68931281,0.00000000,0.38986838,0.38986838,0.38986838,0.00000000,0.10228885,0.10228885,0.10228885,0.00000000,0.13928000,0.13928000,0.13928000
0.93152074,0.93152074,0.93152074,0.00000000,-4.05234239,-4.05234239,-4.05234239,0.00000000,0.68564955,0.68564955,0.68564955,0.00000000,0.41341825,0.41341825,0.41341825,0.00000000,0.11404620,0.11404620,0.11404620,0.00000000,0.15727284,0.15727284,0.15727284
0.93442837,0.93442837,0.93442837,0.00000000,-4.00166388,-4.00166388,-4.00166388,0.00000000,0.68320520,0.68320520,0.68320520,0.00000000,0.41644798,0.41644798,0.41644798,0.00000000,0.11054218,0.11054218,0.11054218,0.00000000,0.14084737,0.14084737,0.14084737
